chr_id_short	Start	End	Strand	gene	locus_tag	Genbank ID	Chromosome	chr_length
chrII	450881	451969	-	VID24	YBR105C	BK006936.2	NC_001134.8	813184
chrII	452658	453224	+	SND3	YBR106W	BK006936.2	NC_001134.8	813184
chrII	453793	454530	-	IML3	YBR107C	BK006936.2	NC_001134.8	813184
chrII	454822	457665	+	AIM3	YBR108W	BK006936.2	NC_001134.8	813184
chrII	457919	458362	-	CMD1	YBR109C	BK006936.2	NC_001134.8	813184
chrII	458872	460221	+	ALG1	YBR110W	BK006936.2	NC_001134.8	813184
chrII	461178	461873	-	YSA1	YBR111C	BK006936.2	NC_001134.8	813184
chrII	462139	462579	+	SUS1	YBR111W-A	BK006936.2	NC_001134.8	813184
chrII	462870	465770	-	CYC8	YBR112C	BK006936.2	NC_001134.8	813184
chrII	467248	469620	+	RAD16	YBR114W	BK006936.2	NC_001134.8	813184
chrII	469748	473926	-	LYS2	YBR115C	BK006936.2	NC_001134.8	813184
chrII	474392	476437	-	TKL2	YBR117C	BK006936.2	NC_001134.8	813184
chrII	477671	479047	+	TEF2	YBR118W	BK006936.2	NC_001134.8	813184
chrII	479338	480323	+	MUD1	YBR119W	BK006936.2	NC_001134.8	813184
chrII	480435	480923	-	CBP6	YBR120C	BK006936.2	NC_001134.8	813184
chrII	481364	483367	-	GRS1	YBR121C	BK006936.2	NC_001134.8	813184
chrII	483970	484503	-	MRPL36	YBR122C	BK006936.2	NC_001134.8	813184
chrII	484742	486691	-	TFC1	YBR123C	BK006936.2	NC_001134.8	813184
chrII	487199	488380	-	PTC4	YBR125C	BK006936.2	NC_001134.8	813184
chrII	488905	490392	-	TPS1	YBR126C	BK006936.2	NC_001134.8	813184
chrII	490850	491056	+	MEO1	YBR126W-A	BK006936.2	NC_001134.8	813184
chrII	491269	492822	-	VMA2	YBR127C	BK006936.2	NC_001134.8	813184
chrII	493081	494115	-	ATG14	YBR128C	BK006936.2	NC_001134.8	813184
chrII	494353	495339	-	OPY1	YBR129C	BK006936.2	NC_001134.8	813184
chrII	495592	496869	-	SHE3	YBR130C	BK006936.2	NC_001134.8	813184
chrII	497163	499277	+	CCZ1	YBR131W	BK006936.2	NC_001134.8	813184
chrII	499652	501442	-	AGP2	YBR132C	BK006936.2	NC_001134.8	813184
chrII	501804	504287	-	HSL7	YBR133C	BK006936.2	NC_001134.8	813184
chrII	504854	505306	+	CKS1	YBR135W	BK006936.2	NC_001134.8	813184
chrII	505668	512774	+	MEC1	YBR136W	BK006936.2	NC_001134.8	813184
chrII	513044	513583	+	YBR137W	YBR137W	BK006936.2	NC_001134.8	813184
chrII	513762	515336	-	YBR138C	YBR138C	BK006936.2	NC_001134.8	813184
chrII	515664	517190	+	ATG42	YBR139W	BK006936.2	NC_001134.8	813184
chrII	517350	526628	-	IRA1	YBR140C	BK006936.2	NC_001134.8	813184
chrII	527025	528038	-	BMT2	YBR141C	BK006936.2	NC_001134.8	813184
chrII	528317	530638	+	MAK5	YBR142W	BK006936.2	NC_001134.8	813184
chrII	530869	532182	-	SUP45	YBR143C	BK006936.2	NC_001134.8	813184
chrII	533235	533549	-	YBR144C	YBR144C	BK006936.2	NC_001134.8	813184
chrII	533762	534817	+	ADH5	YBR145W	BK006936.2	NC_001134.8	813184
chrII	535260	536096	+	MRPS9	YBR146W	BK006936.2	NC_001134.8	813184
chrII	536575	537465	+	RTC2	YBR147W	BK006936.2	NC_001134.8	813184
chrII	537876	539705	+	YSW1	YBR148W	BK006936.2	NC_001134.8	813184
chrII	539987	541021	+	ARA1	YBR149W	BK006936.2	NC_001134.8	813184
chrII	541209	544493	-	TBS1	YBR150C	BK006936.2	NC_001134.8	813184
chrII	545028	545978	+	APD1	YBR151W	BK006936.2	NC_001134.8	813184
chrII	546376	547251	+	SPP381	YBR152W	BK006936.2	NC_001134.8	813184
chrII	547460	548194	+	RIB7	YBR153W	BK006936.2	NC_001134.8	813184
chrII	548362	549009	-	RPB5	YBR154C	BK006936.2	NC_001134.8	813184
chrII	549771	550928	+	CNS1	YBR155W	BK006936.2	NC_001134.8	813184
chrII	551104	553200	-	SLI15	YBR156C	BK006936.2	NC_001134.8	813184
chrII	553543	554310	-	ICS2	YBR157C	BK006936.2	NC_001134.8	813184
chrII	556549	558198	+	AMN1	YBR158W	BK006936.2	NC_001134.8	813184
chrII	558685	559728	+	IFA38	YBR159W	BK006936.2	NC_001134.8	813184
chrII	560078	560974	+	CDC28	YBR160W	BK006936.2	NC_001134.8	813184
chrII	561634	562764	+	CSH1	YBR161W	BK006936.2	NC_001134.8	813184
chrII	563203	564570	-	TOS1	YBR162C	BK006936.2	NC_001134.8	813184
chrII	565231	565428	+	YSY6	YBR162W-A	BK006936.2	NC_001134.8	813184
chrII	565723	567480	+	EXO5	YBR163W	BK006936.2	NC_001134.8	813184
chrII	567875	568426	-	ARL1	YBR164C	BK006936.2	NC_001134.8	813184
chrII	568852	569685	+	UBS1	YBR165W	BK006936.2	NC_001134.8	813184
chrII	569842	571200	-	TYR1	YBR166C	BK006936.2	NC_001134.8	813184
chrII	571468	571890	-	POP7	YBR167C	BK006936.2	NC_001134.8	813184
chrII	572371	573612	+	PEX32	YBR168W	BK006936.2	NC_001134.8	813184
chrII	573915	575996	-	SSE2	YBR169C	BK006936.2	NC_001134.8	813184
chrII	576344	578086	-	NPL4	YBR170C	BK006936.2	NC_001134.8	813184
chrII	578364	578984	+	SEC66	YBR171W	BK006936.2	NC_001134.8	813184
chrII	579150	581372	-	SMY2	YBR172C	BK006936.2	NC_001134.8	813184
chrII	581726	582172	-	UMP1	YBR173C	BK006936.2	NC_001134.8	813184
chrII	582408	583355	+	SWD3	YBR175W	BK006936.2	NC_001134.8	813184
chrII	583720	584658	+	ECM31	YBR176W	BK006936.2	NC_001134.8	813184
chrII	584807	586162	-	EHT1	YBR177C	BK006936.2	NC_001134.8	813184
chrII	586547	589114	-	FZO1	YBR179C	BK006936.2	NC_001134.8	813184
chrII	589741	591459	+	DTR1	YBR180W	BK006936.2	NC_001134.8	813184
chrII	591712	592774	-	RPS6B	YBR181C	BK006936.2	NC_001134.8	813184
chrII	593506	594864	-	SMP1	YBR182C	BK006936.2	NC_001134.8	813184
chrII	595361	595555	-	YBR182C-A	YBR182C-A	BK006936.2	NC_001134.8	813184
chrII	596115	597065	+	YPC1	YBR183W	BK006936.2	NC_001134.8	813184
chrII	597363	598934	+	YBR184W	YBR184W	BK006936.2	NC_001134.8	813184
chrII	599123	599959	-	MBA1	YBR185C	BK006936.2	NC_001134.8	813184
chrII	600553	602360	+	PCH2	YBR186W	BK006936.2	NC_001134.8	813184
chrII	602634	603476	+	GDT1	YBR187W	BK006936.2	NC_001134.8	813184
chrII	603685	604107	-	NTC20	YBR188C	BK006936.2	NC_001134.8	813184
chrII	604508	605508	+	RPS9B	YBR189W	BK006936.2	NC_001134.8	813184
chrII	606270	607140	+	RPL21A	YBR191W	BK006936.2	NC_001134.8	813184
chrII	607652	608785	+	RIM2	YBR192W	BK006936.2	NC_001134.8	813184
chrII	609082	609753	-	MED8	YBR193C	BK006936.2	NC_001134.8	813184
chrII	610038	610409	+	AIM4	YBR194W	BK006936.2	NC_001134.8	813184
chrII	610614	611882	-	MSI1	YBR195C	BK006936.2	NC_001134.8	813184
chrII	612236	613900	-	PGI1	YBR196C	BK006936.2	NC_001134.8	813184
chrII	614024	614173	-	YBR196C-A	YBR196C-A	BK006936.2	NC_001134.8	813184
chrII	614526	614630	-	YBR196C-B	YBR196C-B	BK006936.2	NC_001134.8	813184
chrII	615203	615856	-	YBR197C	YBR197C	BK006936.2	NC_001134.8	813184
chrII	616127	618523	-	TAF5	YBR198C	BK006936.2	NC_001134.8	813184
chrII	618909	620303	+	KTR4	YBR199W	BK006936.2	NC_001134.8	813184
chrII	620872	622527	+	BEM1	YBR200W	BK006936.2	NC_001134.8	813184
chrII	622983	623147	+	YBR200W-A	YBR200W-A	BK006936.2	NC_001134.8	813184
chrII	623576	624211	+	DER1	YBR201W	BK006936.2	NC_001134.8	813184
chrII	624493	624696	-	MIN7	YBR201C-A	BK006936.2	NC_001134.8	813184
chrII	625772	628309	+	MCM7	YBR202W	BK006936.2	NC_001134.8	813184
chrII	629168	631942	+	COS111	YBR203W	BK006936.2	NC_001134.8	813184
chrII	632254	633381	-	LDH1	YBR204C	BK006936.2	NC_001134.8	813184
chrII	633622	634836	+	KTR3	YBR205W	BK006936.2	NC_001134.8	813184
chrII	635146	636543	+	FTH1	YBR207W	BK006936.2	NC_001134.8	813184
chrII	636703	642210	-	DUR12	YBR208C	BK006936.2	NC_001134.8	813184
chrII	642583	642900	+	YBR209W	YBR209W	BK006936.2	NC_001134.8	813184
chrII	643007	643078	-	YNCB0017C	YNCB0017C	BK006936.2	NC_001134.8	813184
chrII	645167	645238	+	YNCB0018W	YNCB0018W	BK006936.2	NC_001134.8	813184
chrII	645550	645978	+	ERV15	YBR210W	BK006936.2	NC_001134.8	813184
chrII	646158	647132	-	AME1	YBR211C	BK006936.2	NC_001134.8	813184
chrII	647886	649904	+	NGR1	YBR212W	BK006936.2	NC_001134.8	813184
chrII	650368	651192	+	MET8	YBR213W	BK006936.2	NC_001134.8	813184
chrII	651415	652998	+	SDS24	YBR214W	BK006936.2	NC_001134.8	813184
chrII	653356	655317	+	HPC2	YBR215W	BK006936.2	NC_001134.8	813184
chrII	655576	657600	-	YBP1	YBR216C	BK006936.2	NC_001134.8	813184
chrII	657832	658392	+	ATG12	YBR217W	BK006936.2	NC_001134.8	813184
chrII	658707	662249	-	PYC2	YBR218C	BK006936.2	NC_001134.8	813184
chrII	662499	663303	-	YBR219C	YBR219C	BK006936.2	NC_001134.8	813184
chrII	662995	664677	-	YBR220C	YBR220C	BK006936.2	NC_001134.8	813184
chrII	665153	666253	-	PDB1	YBR221C	BK006936.2	NC_001134.8	813184
chrII	666538	666642	+	YBR221W-A	YBR221W-A	BK006936.2	NC_001134.8	813184
chrII	666720	668351	-	PCS60	YBR222C	BK006936.2	NC_001134.8	813184
chrII	668663	670297	-	TDP1	YBR223C	BK006936.2	NC_001134.8	813184
chrII	670627	673329	+	YBR225W	YBR225W	BK006936.2	NC_001134.8	813184
chrII	673572	675134	-	MCX1	YBR227C	BK006936.2	NC_001134.8	813184
chrII	675313	676227	+	SLX1	YBR228W	BK006936.2	NC_001134.8	813184
chrII	676357	679221	-	ROT2	YBR229C	BK006936.2	NC_001134.8	813184
chrII	679549	680050	-	OM14	YBR230C	BK006936.2	NC_001134.8	813184
chrII	680362	680562	+	COQ21	YBR230W-A	BK006936.2	NC_001134.8	813184
chrII	680688	681862	-	LSR1	YNCB0019C	BK006936.2	NC_001134.8	813184
chrII	682179	683090	-	SWC5	YBR231C	BK006936.2	NC_001134.8	813184
chrII	683428	684669	+	PBP2	YBR233W	BK006936.2	NC_001134.8	813184
chrII	684977	685261	+	DAD3	YBR233W-A	BK006936.2	NC_001134.8	813184
chrII	685438	686592	-	ARC40	YBR234C	BK006936.2	NC_001134.8	813184
chrII	686901	690263	+	VHC1	YBR235W	BK006936.2	NC_001134.8	813184
chrII	690383	691693	-	ABD1	YBR236C	BK006936.2	NC_001134.8	813184
chrII	691969	694518	+	PRP5	YBR237W	BK006936.2	NC_001134.8	813184
chrII	695107	697302	-	YBR238C	YBR238C	BK006936.2	NC_001134.8	813184
chrII	698354	699943	-	ERT1	YBR239C	BK006936.2	NC_001134.8	813184
chrII	700490	701842	-	THI2	YBR240C	BK006936.2	NC_001134.8	813184
chrII	702589	704055	-	VVS1	YBR241C	BK006936.2	NC_001134.8	813184
chrII	704670	705386	+	YBR242W	YBR242W	BK006936.2	NC_001134.8	813184
chrII	705447	706793	-	ALG7	YBR243C	BK006936.2	NC_001134.8	813184
chrII	707528	708016	+	GPX2	YBR244W	BK006936.2	NC_001134.8	813184
chrII	708150	711539	-	ISW1	YBR245C	BK006936.2	NC_001134.8	813184
chrII	711591	712754	+	RRT2	YBR246W	BK006936.2	NC_001134.8	813184
chrII	713004	714455	-	ENP1	YBR247C	BK006936.2	NC_001134.8	813184
chrII	714807	716465	-	HIS7	YBR248C	BK006936.2	NC_001134.8	813184
chrII	716882	717994	-	ARO4	YBR249C	BK006936.2	NC_001134.8	813184
chrII	719033	720604	+	SPO23	YBR250W	BK006936.2	NC_001134.8	813184
chrII	721390	722313	+	MRPS5	YBR251W	BK006936.2	NC_001134.8	813184
chrII	722611	723054	+	DUT1	YBR252W	BK006936.2	NC_001134.8	813184
chrII	723270	723635	+	SRB6	YBR253W	BK006936.2	NC_001134.8	813184
chrII	723736	724263	-	TRS20	YBR254C	BK006936.2	NC_001134.8	813184
chrII	724456	726540	+	MTC4	YBR255W	BK006936.2	NC_001134.8	813184
chrII	726618	727074	-	RCF3	YBR255C-A	BK006936.2	NC_001134.8	813184
chrII	727386	728102	-	RIB5	YBR256C	BK006936.2	NC_001134.8	813184
chrII	728885	729724	+	POP4	YBR257W	BK006936.2	NC_001134.8	813184
chrII	729734	730162	-	SHG1	YBR258C	BK006936.2	NC_001134.8	813184
chrII	730387	732453	+	YBR259W	YBR259W	BK006936.2	NC_001134.8	813184
chrII	732639	734639	-	RGD1	YBR260C	BK006936.2	NC_001134.8	813184
chrII	734832	735530	-	TAE1	YBR261C	BK006936.2	NC_001134.8	813184
chrII	735720	736040	-	MIC12	YBR262C	BK006936.2	NC_001134.8	813184
chrII	736264	737736	+	SHM1	YBR263W	BK006936.2	NC_001134.8	813184
chrII	737770	738369	-	YPT10	YBR264C	BK006936.2	NC_001134.8	813184
chrII	738582	739544	+	TSC10	YBR265W	BK006936.2	NC_001134.8	813184
chrII	739841	741022	+	REI1	YBR267W	BK006936.2	NC_001134.8	813184
chrII	739936	740388	-	SLM6	YBR266C	BK006936.2	NC_001134.8	813184
chrII	741299	741616	+	MRPL37	YBR268W	BK006936.2	NC_001134.8	813184
chrII	742160	742576	-	SDH8	YBR269C	BK006936.2	NC_001134.8	813184
chrII	742761	744398	-	BIT2	YBR270C	BK006936.2	NC_001134.8	813184
chrII	744852	746111	+	EFM2	YBR271W	BK006936.2	NC_001134.8	813184
chrII	746361	747803	-	HSM3	YBR272C	BK006936.2	NC_001134.8	813184
chrII	748061	749371	-	UBX7	YBR273C	BK006936.2	NC_001134.8	813184
chrII	749594	751177	+	CHK1	YBR274W	BK006936.2	NC_001134.8	813184
chrII	751356	757106	-	RIF1	YBR275C	BK006936.2	NC_001134.8	813184
chrII	757620	760043	-	PPS1	YBR276C	BK006936.2	NC_001134.8	813184
chrII	760294	760899	+	DPB3	YBR278W	BK006936.2	NC_001134.8	813184
chrII	761257	762594	+	PAF1	YBR279W	BK006936.2	NC_001134.8	813184
chrII	762784	764697	-	SAF1	YBR280C	BK006936.2	NC_001134.8	813184
chrII	764970	767606	-	DUG2	YBR281C	BK006936.2	NC_001134.8	813184
chrII	768240	768680	+	MRPL27	YBR282W	BK006936.2	NC_001134.8	813184
chrII	768943	770415	-	SSH1	YBR283C	BK006936.2	NC_001134.8	813184
chrII	771239	773632	+	YBR284W	YBR284W	BK006936.2	NC_001134.8	813184
chrII	773922	774356	+	YBR285W	YBR285W	BK006936.2	NC_001134.8	813184
chrII	774700	776313	+	APE3	YBR286W	BK006936.2	NC_001134.8	813184
chrII	776571	777854	+	YBR287W	YBR287W	BK006936.2	NC_001134.8	813184
chrII	778012	779463	-	APM3	YBR288C	BK006936.2	NC_001134.8	813184
chrII	779667	782384	+	SNF5	YBR289W	BK006936.2	NC_001134.8	813184
chrII	782591	783556	+	BSD2	YBR290W	BK006936.2	NC_001134.8	813184
chrII	783673	784572	-	CTP1	YBR291C	BK006936.2	NC_001134.8	813184
chrII	784702	785073	-	YBR292C	YBR292C	BK006936.2	NC_001134.8	813184
chrII	787006	788430	+	VBA2	YBR293W	BK006936.2	NC_001134.8	813184
chrII	789235	791814	+	SUL1	YBR294W	BK006936.2	NC_001134.8	813184
chrII	792849	796499	+	PCA1	YBR295W	BK006936.2	NC_001134.8	813184
chrII	796798	798522	-	PHO89	YBR296C	BK006936.2	NC_001134.8	813184
chrII	800123	800242	-	TYC1	YBR296C-A	BK006936.2	NC_001134.8	813184
chrII	800523	801929	+	MAL33	YBR297W	BK006936.2	NC_001134.8	813184
chrII	802631	804475	-	MAL31	YBR298C	BK006936.2	NC_001134.8	813184
chrII	805035	805256	-	YBR298C-A	YBR298C-A	BK006936.2	NC_001134.8	813184
chrII	805351	807105	+	MAL32	YBR299W	BK006936.2	NC_001134.8	813184
chrII	809057	809419	+	PAU24	YBR301W	BK006936.2	NC_001134.8	813184
chrII	810340	811479	-	COS2	YBR302C	BK006936.2	NC_001134.8	813184
chrIII	2126	2566	+	YCL075W	YCL075W	BK006937.2	NC_001135.5	316620
chrIII	2824	3750	+	YCL074W	YCL074W	BK006937.2	NC_001135.5	316620
chrIII	6479	8326	-	GEX1	YCL073C	BK006937.2	NC_001135.5	316620
chrIII	9706	11082	+	VBA3	YCL069W	BK006937.2	NC_001135.5	316620
chrIII	11503	12285	-	YCL068C	YCL068C	BK006937.2	NC_001135.5	316620
chrIII	12386	13018	-	HMLALPHA2	YCL067C	BK006937.2	NC_001135.5	316620
chrIII	13282	13809	+	HMLALPHA1	YCL066W	BK006937.2	NC_001135.5	316620
chrIII	15798	16880	-	CHA1	YCL064C	BK006937.2	NC_001135.5	316620
chrIII	17290	18561	+	VAC17	YCL063W	BK006937.2	NC_001135.5	316620
chrIII	18816	22106	-	MRC1	YCL061C	BK006937.2	NC_001135.5	316620
chrIII	22429	23379	-	KRR1	YCL059C	BK006937.2	NC_001135.5	316620
chrIII	23523	23981	-	FYV5	YCL058C	BK006937.2	NC_001135.5	316620
chrIII	23584	23925	+	ADF1	YCL058W-A	BK006937.2	NC_001135.5	316620
chrIII	24032	24325	-	MIC10	YCL057C-A	BK006937.2	NC_001135.5	316620
chrIII	24768	26906	+	PRD1	YCL057W	BK006937.2	NC_001135.5	316620
chrIII	26925	27359	-	PEX34	YCL056C	BK006937.2	NC_001135.5	316620
chrIII	27929	28936	+	KAR4	YCL055W	BK006937.2	NC_001135.5	316620
chrIII	30910	30996	+	RDT1	YCL054W-A	BK006937.2	NC_001135.5	316620
chrIII	31449	33974	+	SPB1	YCL054W	BK006937.2	NC_001135.5	316620
chrIII	34143	35393	-	PBN1	YCL052C	BK006937.2	NC_001135.5	316620
chrIII	35865	37616	+	LRE1	YCL051W	BK006937.2	NC_001135.5	316620
chrIII	37836	38801	-	APA1	YCL050C	BK006937.2	NC_001135.5	316620
chrIII	39786	40724	-	YCL049C	YCL049C	BK006937.2	NC_001135.5	316620
chrIII	41488	41727	+	YCL048W-A	YCL048W-A	BK006937.2	NC_001135.5	316620
chrIII	42165	43556	+	SPS22	YCL048W	BK006937.2	NC_001135.5	316620
chrIII	43661	44437	-	POF1	YCL047C	BK006937.2	NC_001135.5	316620
chrIII	44623	46905	-	EMC1	YCL045C	BK006937.2	NC_001135.5	316620
chrIII	47111	48364	-	MGR1	YCL044C	BK006937.2	NC_001135.5	316620
chrIII	48653	50221	-	PDI1	YCL043C	BK006937.2	NC_001135.5	316620
chrIII	50584	50943	+	YCL042W	YCL042W	BK006937.2	NC_001135.5	316620
chrIII	50838	52340	+	GLK1	YCL040W	BK006937.2	NC_001135.5	316620
chrIII	52645	54882	+	GID7	YCL039W	BK006937.2	NC_001135.5	316620
chrIII	54941	56527	-	ATG22	YCL038C	BK006937.2	NC_001135.5	316620
chrIII	57374	58678	-	SRO9	YCL037C	BK006937.2	NC_001135.5	316620
chrIII	59026	60726	+	GFD2	YCL036W	BK006937.2	NC_001135.5	316620
chrIII	60841	61173	-	GRX1	YCL035C	BK006937.2	NC_001135.5	316620
chrIII	61658	62722	+	LSB5	YCL034W	BK006937.2	NC_001135.5	316620
chrIII	62776	63282	-	MXR2	YCL033C	BK006937.2	NC_001135.5	316620
chrIII	63441	64481	+	STE50	YCL032W	BK006937.2	NC_001135.5	316620
chrIII	64675	65568	-	RRP7	YCL031C	BK006937.2	NC_001135.5	316620
chrIII	65934	68333	-	HIS4	YCL030C	BK006937.2	NC_001135.5	316620
chrIII	68599	69921	-	BIK1	YCL029C	BK006937.2	NC_001135.5	316620
chrIII	70150	71367	+	RNQ1	YCL028W	BK006937.2	NC_001135.5	316620
chrIII	71803	73341	+	FUS1	YCL027W	BK006937.2	NC_001135.5	316620
chrIII	73405	73986	-	HBN1	YCL026C-B	BK006937.2	NC_001135.5	316620
chrIII	74704	75285	-	FRM2	YCL026C-A	BK006937.2	NC_001135.5	316620
chrIII	76018	77919	-	AGP1	YCL025C	BK006937.2	NC_001135.5	316620
chrIII	79162	82275	+	KCC4	YCL024W	BK006937.2	NC_001135.5	316620
chrIII	82462	82533	-	YNCC0001C	YNCC0001C	BK006937.2	NC_001135.5	316620
chrIII	83620	83997	+	YCL021W-A	YCL021W-A	BK006937.2	NC_001135.5	316620
chrIII	85102	90415	+	YCL019W	YCL019W	BK006937.2	NC_001135.5	316620
chrIII	85102	86418	+	YCL020W	YCL020W	BK006937.2	NC_001135.5	316620
chrIII	90859	90972	+	SUP53	YNCC0002W	BK006937.2	NC_001135.5	316620
chrIII	91324	92418	+	LEU2	YCL018W	BK006937.2	NC_001135.5	316620
chrIII	92777	94270	-	NFS1	YCL017C	BK006937.2	NC_001135.5	316620
chrIII	94621	95763	-	DCC1	YCL016C	BK006937.2	NC_001135.5	316620
chrIII	96281	101191	+	BUD3	YCL014W	BK006937.2	NC_001135.5	316620
chrIII	101317	101788	-	YCL012C	YCL012C	BK006937.2	NC_001135.5	316620
chrIII	102075	103358	-	GBP2	YCL011C	BK006937.2	NC_001135.5	316620
chrIII	103571	104350	-	SGF29	YCL010C	BK006937.2	NC_001135.5	316620
chrIII	104619	105548	-	ILV6	YCL009C	BK006937.2	NC_001135.5	316620
chrIII	105696	106853	-	STP22	YCL008C	BK006937.2	NC_001135.5	316620
chrIII	107023	107417	+	VMA9	YCL005W-A	BK006937.2	NC_001135.5	316620
chrIII	107504	107712	-	SNR43	YNCC0003C	BK006937.2	NC_001135.5	316620
chrIII	108021	108791	+	LDB16	YCL005W	BK006937.2	NC_001135.5	316620
chrIII	109105	110670	+	PGS1	YCL004W	BK006937.2	NC_001135.5	316620
chrIII	110808	111675	-	YCL002C	YCL002C	BK006937.2	NC_001135.5	316620
chrIII	111916	112482	+	RER1	YCL001W	BK006937.2	NC_001135.5	316620
chrIII	113080	113541	+	YCL001W-A	YCL001W-A	BK006937.2	NC_001135.5	316620
chrIII	113770	114024	+	YCL001W-B	YCL001W-B	BK006937.2	NC_001135.5	316620
chrIII	115685	115999	+	YCR001W	YCR001W	BK006937.2	NC_001135.5	316620
chrIII	117380	118348	-	CDC10	YCR002C	BK006937.2	NC_001135.5	316620
chrIII	118620	119171	+	MRPL32	YCR003W	BK006937.2	NC_001135.5	316620
chrIII	119575	120318	-	YCP4	YCR004C	BK006937.2	NC_001135.5	316620
chrIII	120946	122328	-	CIT2	YCR005C	BK006937.2	NC_001135.5	316620
chrIII	122530	123003	-	YCR006C	YCR006C	BK006937.2	NC_001135.5	316620
chrIII	123577	123648	-	SUF2	YNCC0004C	BK006937.2	NC_001135.5	316620
chrIII	126011	126730	-	YCR007C	YCR007C	BK006937.2	NC_001135.5	316620
chrIII	127716	127789	+	YNCC0005W	YNCC0005W	BK006937.2	NC_001135.5	316620
chrIII	128470	130281	+	SAT4	YCR008W	BK006937.2	NC_001135.5	316620
chrIII	130745	131542	-	RVS161	YCR009C	BK006937.2	NC_001135.5	316620
chrIII	132273	133124	-	ADY2	YCR010C	BK006937.2	NC_001135.5	316620
chrIII	133724	136873	-	ADP1	YCR011C	BK006937.2	NC_001135.5	316620
chrIII	137746	138996	+	PGK1	YCR012W	BK006937.2	NC_001135.5	316620
chrIII	139185	140933	-	POL4	YCR014C	BK006937.2	NC_001135.5	316620
chrIII	141217	142170	-	CTO1	YCR015C	BK006937.2	NC_001135.5	316620
chrIII	142364	142546	-	SNR33	YNCC0006C	BK006937.2	NC_001135.5	316620
chrIII	142701	142771	-	SUF16	YNCC0007C	BK006937.2	NC_001135.5	316620
chrIII	143634	144506	+	YCR016W	YCR016W	BK006937.2	NC_001135.5	316620
chrIII	144773	147634	-	CWH43	YCR017C	BK006937.2	NC_001135.5	316620
chrIII	148238	148903	-	SRD1	YCR018C	BK006937.2	NC_001135.5	316620
chrIII	149920	149991	+	YNCC0008W	YNCC0008W	BK006937.2	NC_001135.5	316620
chrIII	151284	151356	-	YNCC0009C	YNCC0009C	BK006937.2	NC_001135.5	316620
chrIII	152837	153928	+	MAK32	YCR019W	BK006937.2	NC_001135.5	316620
chrIII	154012	154659	-	PET18	YCR020C	BK006937.2	NC_001135.5	316620
chrIII	154830	155096	-	MAK31	YCR020C-A	BK006937.2	NC_001135.5	316620
chrIII	155320	155556	+	HTL1	YCR020W-B	BK006937.2	NC_001135.5	316620
chrIII	156109	157107	-	HSP30	YCR021C	BK006937.2	NC_001135.5	316620
chrIII	157421	157765	-	YCR022C	YCR022C	BK006937.2	NC_001135.5	316620
chrIII	158538	160373	-	YCR023C	YCR023C	BK006937.2	NC_001135.5	316620
chrIII	160744	162222	-	SLM5	YCR024C	BK006937.2	NC_001135.5	316620
chrIII	162599	162865	-	YCR024C-B	YCR024C-B	BK006937.2	NC_001135.5	316620
chrIII	162945	163067	-	PMP1	YCR024C-A	BK006937.2	NC_001135.5	316620
chrIII	163446	163856	-	YCR025C	YCR025C	BK006937.2	NC_001135.5	316620
chrIII	164111	166339	-	NPP1	YCR026C	BK006937.2	NC_001135.5	316620
chrIII	167370	167999	-	RHB1	YCR027C	BK006937.2	NC_001135.5	316620
chrIII	168301	168372	-	YNCC0010C	YNCC0010C	BK006937.2	NC_001135.5	316620
chrIII	170886	172424	-	FEN2	YCR028C	BK006937.2	NC_001135.5	316620
chrIII	172950	173440	-	RIM1	YCR028C-A	BK006937.2	NC_001135.5	316620
chrIII	173826	176438	-	SYP1	YCR030C	BK006937.2	NC_001135.5	316620
chrIII	177183	177282	+	SNR65	YNCC0011W	BK006937.2	NC_001135.5	316620
chrIII	177500	178220	-	RPS14A	YCR031C	BK006937.2	NC_001135.5	316620
chrIII	178610	178798	-	SNR189	YNCC0012C	BK006937.2	NC_001135.5	316620
chrIII	179520	186023	+	BPH1	YCR032W	BK006937.2	NC_001135.5	316620
chrIII	186489	190169	+	SNT1	YCR033W	BK006937.2	NC_001135.5	316620
chrIII	190592	191635	+	ELO2	YCR034W	BK006937.2	NC_001135.5	316620
chrIII	191834	193018	-	RRP43	YCR035C	BK006937.2	NC_001135.5	316620
chrIII	193297	194298	+	RBK1	YCR036W	BK006937.2	NC_001135.5	316620
chrIII	194414	197185	-	PHO87	YCR037C	BK006937.2	NC_001135.5	316620
chrIII	197621	199549	-	BUD5	YCR038C	BK006937.2	NC_001135.5	316620
chrIII	199546	200178	-	MATALPHA2	YCR039C	BK006937.2	NC_001135.5	316620
chrIII	200442	200969	+	MATALPHA1	YCR040W	BK006937.2	NC_001135.5	316620
chrIII	200911	201243	+	YCR041W	YCR041W	BK006937.2	NC_001135.5	316620
chrIII	201174	205397	-	TAF2	YCR042C	BK006937.2	NC_001135.5	316620
chrIII	206261	206644	-	YCR043C	YCR043C	BK006937.2	NC_001135.5	316620
chrIII	206877	207950	-	PER1	YCR044C	BK006937.2	NC_001135.5	316620
chrIII	208135	209610	-	RRT12	YCR045C	BK006937.2	NC_001135.5	316620
chrIII	209914	210423	-	IMG1	YCR046C	BK006937.2	NC_001135.5	316620
chrIII	210718	211545	-	BUD23	YCR047C	BK006937.2	NC_001135.5	316620
chrIII	211929	213761	+	ARE1	YCR048W	BK006937.2	NC_001135.5	316620
